ID_Mahasiswa ;Label;Nilai_Matematika;Nilai_Biologi;Nilai_Fisika;Nilai_Kimia ;Nilai_English;Kognitif_Skills;Creativity_Innovation;Communication_Collaboration;Adaptation_DecisionMaking;Tech_Coding_Interest;Research_Data_Interest;Problem_Solving_Interest ;Creative_Social_Skills ;Field_Work_Interest ;Leadership_Skills ;Preference for Practical Work
E276;Teknik Elektro;94;63;100;74;82;88;89;84;91;0;0;1;0;1;0;1
E277;Teknik Elektro;82;71;94;72;79;89;87;81;87;0;0;0;0;1;1;1
E278;Teknik Elektro;89;72;98;74;88;86;94;85;94;0;1;1;0;0;1;1
E279;Teknik Elektro;97;75;96;82;73;86;91;75;94;0;0;0;1;1;0;1
E280;Teknik Elektro;93;69;94;80;90;86;94;78;87;0;1;1;1;1;1;1
E281;Teknik Elektro;91;70;90;78;75;89;81;85;89;0;0;1;1;1;1;1
E282;Teknik Elektro;98;73;96;72;75;88;81;78;93;0;0;1;1;1;0;1
E283;Teknik Elektro;94;60;94;70;84;89;88;80;89;0;1;1;0;1;1;0
E284;Teknik Elektro;96;68;92;71;73;90;93;78;90;0;0;1;0;1;1;0
E285;Teknik Elektro;89;72;97;77;83;85;82;83;89;0;0;1;1;1;1;0
E286;Teknik Elektro;96;64;100;83;88;87;94;76;87;0;0;1;1;1;0;1
E287;Teknik Elektro;83;69;99;74;84;89;92;76;87;0;1;1;0;1;0;1
E288;Teknik Elektro;96;72;91;72;90;85;84;80;87;1;0;1;0;1;1;1
E289;Teknik Elektro;86;64;92;80;77;87;86;76;87;0;1;1;0;0;0;1
E290;Teknik Elektro;81;67;92;84;86;87;93;76;85;0;0;0;0;0;1;1
E291;Teknik Elektro;88;67;100;77;73;90;86;76;87;1;0;1;0;1;1;0
E292;Teknik Elektro;98;69;91;77;84;90;95;75;91;0;1;1;1;1;1;0
E293;Teknik Elektro;92;64;94;79;81;88;87;77;93;1;1;1;0;1;1;1
E294;Teknik Elektro;93;62;92;76;87;90;95;75;90;0;0;1;1;0;1;0
E295;Teknik Elektro;87;69;91;79;74;86;90;75;91;0;0;1;1;1;0;1
E296;Teknik Elektro;98;74;99;82;70;85;88;80;92;0;0;1;0;1;1;0
E297;Teknik Elektro;91;71;98;74;87;89;90;83;95;1;0;1;0;1;0;1
E298;Teknik Elektro;100;64;91;71;84;89;88;76;95;0;1;1;0;1;1;0
E299;Teknik Elektro;95;64;100;80;71;87;89;81;90;0;0;0;1;0;0;1
E300;Teknik Elektro;81;62;96;82;83;89;83;80;95;0;0;0;0;0;1;0
E301;Teknik Elektro;83;61;92;76;81;85;86;75;85;0;0;1;0;1;1;1
E302;Teknik Elektro;88;62;90;78;84;85;88;80;93;0;0;1;0;1;1;1
E303;Teknik Elektro;91;74;100;72;90;88;90;80;93;0;0;1;0;0;1;1
E304;Teknik Elektro;88;61;100;72;77;87;80;79;88;0;0;1;0;1;1;1
E305;Teknik Elektro;82;60;97;84;73;90;91;85;91;0;0;0;0;1;1;0
E306;Teknik Elektro;84;70;96;75;87;86;88;77;93;0;0;1;0;1;0;1
E307;Teknik Elektro;81;68;90;78;80;90;92;82;93;0;0;0;0;1;1;1
E308;Teknik Elektro;84;70;100;79;90;87;85;85;91;0;0;1;1;1;0;1
E309;Teknik Elektro;95;68;97;84;79;87;86;80;88;0;0;1;0;1;1;0
E310;Teknik Elektro;90;64;94;80;88;89;80;80;91;0;0;0;1;0;1;0
E311;Teknik Elektro;100;60;98;72;86;85;91;78;88;0;0;1;1;0;1;1
E312;Teknik Elektro;100;71;93;72;78;87;93;82;94;0;0;0;0;0;1;1
E313;Teknik Elektro;94;71;95;85;90;90;88;75;86;0;0;1;0;1;1;1
E314;Teknik Elektro;98;62;98;84;80;87;94;81;92;0;0;1;0;1;0;0
E315;Teknik Elektro;99;70;92;76;73;88;90;75;87;0;1;1;0;1;1;0
E316;Teknik Elektro;96;62;97;71;78;88;89;76;92;1;1;0;0;1;1;1
E317;Teknik Elektro;94;73;94;74;72;89;80;77;92;1;0;1;0;1;0;1
E318;Teknik Elektro;100;60;100;73;83;88;85;84;94;0;0;0;0;1;1;1
E319;Teknik Elektro;97;64;98;71;83;86;89;84;87;1;0;1;0;1;1;1
E320;Teknik Elektro;96;66;91;78;86;85;81;84;95;0;0;1;0;1;0;1
E321;Teknik Elektro;83;74;93;85;70;86;93;75;94;0;1;1;1;1;1;0
E322;Teknik Elektro;88;71;97;80;70;87;89;77;88;0;0;1;0;1;0;1
E323;Teknik Elektro;92;69;100;76;86;85;80;75;93;0;0;1;0;0;0;1
E324;Teknik Elektro;96;70;96;72;72;88;89;82;90;0;0;1;0;1;1;1
E325;Teknik Elektro;100;65;96;83;90;87;92;81;92;1;0;1;0;1;1;1
E326;Teknik Elektro;100;74;95;70;88;90;88;82;92;0;0;1;0;1;1;0
E327;Teknik Elektro;93;64;90;72;78;85;94;76;92;0;0;0;0;1;0;0
E328;Teknik Elektro;83;71;91;72;83;87;88;78;95;0;0;1;0;1;1;1
E329;Teknik Elektro;83;62;99;71;70;86;95;83;85;0;0;1;1;1;1;1
E330;Teknik Elektro;81;69;97;82;81;90;95;79;88;0;0;1;0;1;1;1
E331;Teknik Elektro;89;75;93;82;86;88;87;80;94;0;0;1;1;0;1;1
E332;Teknik Elektro;98;64;94;70;70;90;95;82;92;1;0;1;0;1;0;1
E333;Teknik Elektro;92;72;93;85;70;87;80;84;91;0;0;1;0;1;1;1
E334;Teknik Elektro;89;65;94;71;78;89;92;83;86;0;0;0;0;0;1;0
E335;Teknik Elektro;95;67;100;73;90;90;95;78;91;1;0;1;0;1;1;1
E336;Teknik Elektro;80;68;97;81;75;88;88;80;87;0;0;1;0;1;1;0
E337;Teknik Elektro;98;67;93;85;87;87;91;79;89;0;0;1;0;1;1;1
E338;Teknik Elektro;98;61;95;77;81;85;85;77;95;0;0;1;0;1;1;1
E339;Teknik Elektro;80;71;94;79;81;90;85;79;91;1;0;1;0;1;1;1
E340;Teknik Elektro;97;70;94;77;83;87;82;83;87;1;1;1;0;1;1;1
E341;Teknik Elektro;92;65;92;81;85;89;87;75;95;1;1;1;1;0;1;1
E342;Teknik Elektro;98;70;98;81;77;90;83;81;93;0;0;1;1;1;1;0
E343;Teknik Elektro;99;60;98;70;81;89;81;85;90;1;0;1;0;0;0;0
E344;Teknik Elektro;86;64;96;75;77;89;88;80;94;0;0;0;0;1;1;1
E345;Teknik Elektro;98;72;90;70;84;90;80;77;90;1;0;1;1;1;1;1
E346;Teknik Elektro;94;67;93;81;76;85;93;84;86;1;0;1;0;0;1;1
E347;Teknik Elektro;82;75;98;79;78;87;83;81;94;1;0;0;0;0;1;1
E348;Teknik Elektro;84;75;93;76;87;89;82;80;91;1;0;0;0;1;1;1
E349;Teknik Elektro;88;63;98;84;70;86;80;84;93;0;1;1;0;0;1;1
E350;Teknik Elektro;93;67;100;80;89;85;87;78;94;0;0;1;0;1;1;1
E351;Teknik Elektro;82;63;93;79;70;88;95;79;89;0;0;1;1;1;1;0
E352;Teknik Elektro;87;64;95;70;71;86;85;76;90;0;0;1;0;1;0;1
E353;Teknik Elektro;88;64;94;76;84;85;83;77;85;0;0;1;0;1;1;1
E354;Teknik Elektro;86;72;98;82;86;90;81;77;91;0;0;1;0;1;1;1
E355;Teknik Elektro;95;69;95;78;82;87;92;77;86;0;0;0;0;1;1;1
E356;Teknik Elektro;91;66;95;78;71;88;94;82;85;0;0;1;0;1;1;1
E357;Teknik Elektro;86;60;97;81;76;88;91;77;93;0;1;1;0;1;1;1
E358;Teknik Elektro;87;69;91;82;88;86;83;85;86;0;0;1;0;1;1;1
E359;Teknik Elektro;82;74;93;73;74;86;93;80;89;0;0;0;0;1;1;0
E360;Teknik Elektro;100;60;100;73;89;88;87;84;88;0;0;1;0;1;1;1
E361;Teknik Elektro;93;63;96;71;79;87;81;78;93;0;0;1;0;1;1;1
E362;Teknik Elektro;84;66;100;72;79;89;87;85;86;0;0;1;0;1;0;1
E363;Teknik Elektro;98;60;97;79;72;87;80;77;92;0;0;1;0;1;1;1
E364;Teknik Elektro;96;72;97;77;82;85;82;81;90;0;0;0;0;1;1;0
E365;Teknik Elektro;85;67;98;84;85;85;86;75;87;0;0;1;1;1;1;1
E366;Teknik Elektro;91;74;91;80;72;85;86;75;90;0;1;1;1;1;1;1
E367;Teknik Elektro;82;69;94;80;86;87;88;79;93;0;0;1;0;1;1;1
E368;Teknik Elektro;87;65;98;72;82;89;85;80;89;0;0;1;1;0;0;1
E369;Teknik Elektro;98;71;92;74;70;85;83;79;95;0;0;1;0;1;1;1
E370;Teknik Elektro;94;63;92;73;77;88;82;82;95;0;0;0;0;1;0;1
E371;Teknik Elektro;89;61;98;74;90;85;93;84;89;0;0;1;0;1;1;1
E372;Teknik Elektro;94;74;95;77;82;85;93;80;86;0;0;1;0;1;1;1
E373;Teknik Elektro;100;69;98;81;73;88;94;80;90;0;1;1;1;1;1;1
E374;Teknik Elektro;99;69;90;74;71;89;93;78;89;1;0;1;1;0;1;0
E375;Teknik Elektro;98;69;99;80;85;86;91;82;89;0;0;1;0;1;1;1
E376;Teknik Elektro;98;72;94;80;86;90;85;82;92;0;0;1;0;1;1;1
E377;Teknik Elektro;83;70;99;78;86;87;92;83;95;0;1;1;0;1;1;1
E378;Teknik Elektro;90;75;99;81;73;86;80;81;87;0;1;1;0;1;1;1
E379;Teknik Elektro;95;74;100;75;77;89;83;77;90;1;0;1;0;1;1;1
E380;Teknik Elektro;80;69;91;71;75;86;91;85;89;0;1;1;0;1;1;0
E381;Teknik Elektro;93;68;94;81;90;85;95;76;95;0;0;1;0;1;1;1
E382;Teknik Elektro;92;68;100;75;74;87;84;84;93;1;0;1;0;0;1;1
E383;Teknik Elektro;87;70;98;72;71;85;92;84;92;0;0;1;0;1;0;1
E384;Teknik Elektro;97;72;92;73;74;85;88;75;95;0;1;1;1;1;1;1
E385;Teknik Elektro;83;74;100;76;70;89;85;85;85;0;1;1;1;1;0;1
E386;Teknik Elektro;91;65;96;77;77;85;94;78;86;1;1;1;0;1;0;1
E387;Teknik Elektro;92;73;92;80;75;88;80;76;95;0;0;1;0;1;1;1
E388;Teknik Elektro;84;71;96;74;81;87;83;77;90;0;1;1;0;1;1;0
E389;Teknik Elektro;94;72;90;85;75;85;85;83;87;1;0;0;0;1;1;1
E390;Teknik Elektro;86;72;92;72;73;87;84;83;85;0;0;1;0;0;0;1
E391;Teknik Elektro;95;72;90;85;88;86;85;85;88;0;1;1;1;0;1;1
E392;Teknik Elektro;90;63;92;77;87;87;84;76;95;0;0;1;1;0;1;1
E393;Teknik Elektro;95;62;92;70;84;87;92;78;94;1;1;1;0;1;0;1
E394;Teknik Elektro;87;61;96;80;77;89;95;79;88;0;0;1;0;1;1;0
E395;Teknik Elektro;89;68;93;71;80;90;94;78;92;1;0;1;0;1;1;0
E396;Teknik Elektro;89;73;98;81;90;88;84;80;86;1;0;1;1;1;1;1
E397;Teknik Elektro;100;72;92;72;80;88;84;75;93;0;0;1;0;1;1;1
E398;Teknik Elektro;96;73;90;84;72;85;85;81;94;0;0;1;0;1;1;0
E399;Teknik Elektro;87;65;92;75;74;86;90;80;85;0;0;1;0;1;1;1
E400;Teknik Elektro;85;71;99;84;83;88;86;82;86;0;0;0;0;1;1;1
E401;Teknik Elektro;99;64;100;75;71;86;90;76;92;0;0;0;0;1;1;1
E402;Teknik Elektro;93;65;100;82;89;90;85;75;91;0;0;1;0;1;0;1
E403;Teknik Elektro;96;73;97;73;78;88;87;83;90;0;0;1;0;1;1;1
E404;Teknik Elektro;88;74;95;83;80;89;93;83;92;0;0;0;0;0;1;1
E405;Teknik Elektro;92;71;95;82;86;88;83;82;87;0;0;0;0;1;1;1
E406;Teknik Elektro;96;60;97;73;71;88;94;80;86;0;0;1;0;0;1;1
E407;Teknik Elektro;83;60;94;73;89;85;80;75;91;1;0;1;0;1;1;1
E408;Teknik Elektro;92;61;99;79;81;87;88;81;87;1;0;1;0;1;1;1
E409;Teknik Elektro;80;60;97;80;87;90;82;78;94;0;0;1;0;0;0;0
E410;Teknik Elektro;84;64;97;70;76;85;81;80;91;0;0;1;0;1;1;1
E411;Teknik Elektro;85;65;100;70;76;85;89;79;93;1;0;0;1;1;1;0
E412;Teknik Elektro;86;70;92;83;78;88;86;84;94;1;0;1;1;0;1;1
E413;Teknik Elektro;91;74;99;76;78;86;85;85;86;0;0;1;0;1;1;1
E414;Teknik Elektro;81;67;93;77;71;86;83;79;87;0;0;1;0;1;1;0
E415;Teknik Elektro;90;63;93;78;78;88;90;80;92;0;0;1;0;1;1;1
E416;Teknik Elektro;85;67;98;75;72;87;91;83;91;0;0;1;1;0;1;1
E417;Teknik Elektro;97;65;97;76;75;86;81;83;94;1;0;1;0;1;0;1
E418;Teknik Elektro;92;70;95;75;90;88;80;78;95;0;0;0;0;1;1;1
E419;Teknik Elektro;84;74;100;75;75;86;83;83;90;0;0;0;0;1;1;0
E420;Teknik Elektro;80;65;94;73;77;90;83;81;92;0;0;1;0;1;1;1
E421;Teknik Elektro;100;72;95;85;89;88;92;82;92;0;0;1;0;1;1;0
E422;Teknik Elektro;84;65;94;75;85;85;84;79;86;0;0;1;0;1;0;1
E423;Teknik Elektro;81;61;91;70;77;89;86;79;92;0;0;1;0;1;1;1
E424;Teknik Elektro;87;75;100;70;76;88;90;79;92;0;0;1;0;0;0;1
E425;Teknik Elektro;93;74;92;77;90;90;92;77;88;0;0;0;0;1;1;0
E426;Teknik Elektro;97;74;99;77;72;86;83;82;94;0;0;1;1;1;0;0
E427;Teknik Elektro;87;67;100;74;75;87;93;82;92;0;1;0;0;1;1;0
E428;Teknik Elektro;85;60;93;70;90;85;90;81;85;0;0;1;0;1;1;1
E429;Teknik Elektro;81;73;98;84;82;87;95;85;85;1;0;1;0;0;1;0
E430;Teknik Elektro;92;65;100;79;82;85;83;79;94;0;0;0;0;1;1;1
E431;Teknik Elektro;89;68;95;74;70;90;81;79;92;0;0;0;0;0;1;0
E432;Teknik Elektro;85;64;95;83;83;89;92;84;94;0;0;1;0;1;1;1
E433;Teknik Elektro;80;66;95;71;84;86;90;85;85;1;1;0;1;0;1;1
E434;Teknik Elektro;93;60;96;70;72;87;90;77;95;1;0;1;0;1;1;1
E435;Teknik Elektro;97;70;92;73;71;86;87;78;92;0;0;1;0;1;1;1
E436;Teknik Elektro;91;74;93;73;84;90;84;84;94;0;0;0;0;0;1;1
E437;Teknik Elektro;97;73;92;73;85;88;89;76;89;0;0;1;0;1;0;1
E438;Teknik Elektro;89;67;99;84;72;87;81;83;86;0;0;1;1;1;1;1
E439;Teknik Elektro;100;71;92;75;76;86;87;75;92;1;0;1;0;0;0;0
E440;Teknik Elektro;95;65;94;72;90;88;85;76;89;0;0;1;1;1;1;1
E441;Teknik Elektro;90;68;96;74;85;89;93;76;87;0;0;1;0;1;1;0
E442;Teknik Elektro;99;73;95;77;76;87;81;85;88;0;0;0;0;0;1;1
E443;Teknik Elektro;89;69;90;83;79;90;93;79;94;0;0;1;1;1;1;0
E444;Teknik Elektro;96;60;100;72;88;90;85;75;90;1;0;1;0;1;1;0
E445;Teknik Elektro;89;61;94;75;79;85;94;83;90;0;1;1;1;1;1;0
E446;Teknik Elektro;86;69;91;85;85;85;87;80;87;0;0;1;0;1;1;1
E447;Teknik Elektro;81;64;90;84;89;85;90;81;92;0;0;1;0;1;1;1
E448;Teknik Elektro;100;62;93;70;84;85;80;76;91;0;0;1;0;0;1;1
E449;Teknik Elektro;100;75;100;78;85;85;82;83;90;0;0;0;0;1;1;1
E450;Teknik Elektro;86;67;90;85;77;90;94;83;95;0;0;0;0;1;1;1
E451;Teknik Elektro;88;70;94;79;77;88;89;80;94;0;0;1;0;1;1;1
E452;Teknik Elektro;93;64;91;72;78;89;93;78;92;1;0;1;0;1;1;1
E453;Teknik Elektro;100;66;97;79;80;89;80;84;92;0;0;1;0;0;1;1
E454;Teknik Elektro;86;68;91;82;72;85;89;79;86;1;0;0;1;1;1;0
E455;Teknik Elektro;86;64;98;74;72;87;80;84;95;0;1;1;0;0;0;1
E456;Teknik Elektro;85;62;90;70;80;89;88;76;85;0;1;1;0;0;1;1
E457;Teknik Elektro;98;67;97;78;89;86;80;84;87;0;0;1;1;1;1;1
E458;Teknik Elektro;82;62;93;74;70;86;94;85;88;0;0;0;0;1;1;1
E459;Teknik Elektro;94;60;99;77;89;86;92;79;92;0;0;0;0;0;1;1
E460;Teknik Elektro;87;71;97;72;79;90;87;78;92;0;1;1;1;0;1;1
E461;Teknik Elektro;92;68;93;83;85;90;86;79;90;0;0;1;1;1;1;0
E462;Teknik Elektro;86;69;100;71;80;87;92;85;90;0;0;1;1;1;1;1
E463;Teknik Elektro;88;62;94;76;83;88;92;85;94;0;0;1;0;1;0;1
E464;Teknik Elektro;96;64;100;79;82;88;88;81;92;1;0;1;0;0;1;0
E465;Teknik Elektro;98;75;93;75;87;86;83;83;88;0;0;0;0;1;1;1
E466;Teknik Elektro;88;60;92;81;80;87;83;85;85;1;0;1;0;0;1;1
E467;Teknik Elektro;92;68;99;70;89;88;91;78;88;0;0;0;0;1;1;1
E468;Teknik Elektro;87;62;95;73;72;88;91;79;87;0;0;1;0;1;1;1
E469;Teknik Elektro;94;70;92;70;83;89;90;85;87;0;1;0;0;1;1;1
E470;Teknik Elektro;98;69;100;80;81;88;80;82;89;0;0;1;0;1;1;0
E471;Teknik Elektro;83;66;90;84;71;88;87;80;92;1;0;1;0;0;1;1
E472;Teknik Elektro;81;73;96;82;70;89;87;80;85;0;0;1;1;0;1;1
E473;Teknik Elektro;83;72;96;72;87;89;82;81;87;0;0;1;0;1;1;1
E474;Teknik Elektro;100;60;94;78;82;89;88;78;93;0;0;1;0;1;1;1
E475;Teknik Elektro;83;66;90;83;83;86;84;75;87;1;0;1;1;1;1;1
E476;Teknik Elektro;85;66;93;82;80;85;89;77;88;0;0;1;1;1;1;1
E477;Teknik Elektro;84;74;96;80;81;90;95;78;88;0;0;0;0;1;1;1
E478;Teknik Elektro;91;74;96;76;82;86;91;79;87;0;0;1;0;1;1;0
E479;Teknik Elektro;89;65;99;77;84;86;92;82;89;0;0;1;0;1;1;1
E480;Teknik Elektro;94;60;91;82;75;85;81;84;85;0;0;1;0;1;1;1
E481;Teknik Elektro;86;63;98;80;71;90;84;75;90;0;0;0;1;1;1;0
E482;Teknik Elektro;99;75;92;75;83;87;86;84;87;0;0;1;0;1;1;1
E483;Teknik Elektro;95;63;97;81;78;89;83;85;95;0;0;1;0;1;0;0
E484;Teknik Elektro;93;66;95;78;72;88;89;76;94;0;0;1;1;0;1;1
E485;Teknik Elektro;83;67;91;85;84;85;86;82;90;0;1;1;1;0;1;1
E486;Teknik Elektro;92;66;100;79;87;88;85;83;87;0;0;1;0;1;0;1
E487;Teknik Elektro;80;63;93;85;76;87;90;80;88;1;1;0;0;1;1;1
E488;Teknik Elektro;91;61;90;75;85;89;80;85;93;0;0;0;0;0;1;0
E489;Teknik Elektro;89;72;100;79;76;88;84;80;85;0;0;0;0;1;1;1
E490;Teknik Elektro;88;62;95;83;83;87;85;79;95;0;0;0;0;1;1;0
E491;Teknik Elektro;94;72;100;72;84;89;88;82;94;0;0;1;0;1;1;0
E492;Teknik Elektro;88;64;91;84;83;85;89;84;94;0;0;1;0;1;1;1
E493;Teknik Elektro;89;66;100;79;77;88;89;78;90;0;0;1;0;1;1;0
E494;Teknik Elektro;97;73;96;82;88;85;89;76;94;0;1;1;0;1;1;1
E495;Teknik Elektro;96;69;92;82;80;89;85;84;93;0;0;1;0;1;1;1
E496;Teknik Elektro;97;68;97;76;89;85;89;78;92;0;0;1;0;1;1;1
E497;Teknik Elektro;87;71;93;75;82;88;87;80;90;1;0;0;0;1;1;1
E498;Teknik Elektro;84;60;90;70;71;87;80;80;88;0;0;0;0;1;1;1
E499;Teknik Elektro;80;69;100;78;71;85;86;85;91;0;0;1;0;0;1;0
E500;Teknik Elektro;84;69;90;82;72;86;89;75;90;0;0;1;0;0;0;1
D001;Kedokteran;76;86;66;86;77;83;74;90;90;0;0;0;0;1;1;1
D002;Kedokteran;73;87;67;83;79;83;74;82;90;0;0;1;0;1;1;1
D003;Kedokteran;80;93;62;83;79;88;73;87;89;0;0;1;0;1;1;0
D004;Kedokteran;77;91;65;90;83;88;73;82;93;1;1;1;1;0;1;1
D005;Kedokteran;74;88;60;87;84;88;70;81;94;0;0;1;0;1;1;1
D006;Kedokteran;76;94;66;83;76;89;76;82;92;0;0;0;1;0;0;0
D007;Kedokteran;79;89;60;85;76;86;78;90;91;0;0;1;0;1;0;1
D008;Kedokteran;72;86;68;84;80;81;72;85;91;0;0;1;0;1;1;0
D009;Kedokteran;76;95;60;82;83;89;71;81;90;0;0;1;0;0;0;0
D010;Kedokteran;80;92;60;89;75;84;72;87;89;0;0;1;1;1;1;1
D011;Kedokteran;80;88;66;90;83;83;70;80;88;0;0;1;1;1;1;0
D012;Kedokteran;77;93;61;81;83;90;75;86;87;0;0;1;0;1;1;1
D013;Kedokteran;74;89;64;88;83;87;80;81;87;0;0;0;0;0;1;1
D014;Kedokteran;73;93;67;89;79;81;80;89;90;0;0;0;0;1;0;1
D015;Kedokteran;77;88;67;88;83;85;76;85;88;0;0;1;0;1;1;1
D016;Kedokteran;77;94;62;80;85;84;80;81;90;0;1;0;0;1;1;0
D017;Kedokteran;72;89;66;89;78;81;80;81;87;0;0;1;0;1;1;1
D018;Kedokteran;75;93;62;82;76;90;71;89;88;0;0;1;1;1;1;1
D019;Kedokteran;74;92;65;87;80;89;77;87;93;1;0;1;0;1;1;1
D020;Kedokteran;71;87;65;85;78;80;75;81;89;1;1;1;1;1;1;1
D021;Kedokteran;77;85;62;84;80;87;73;86;91;1;1;1;0;1;1;1
D022;Kedokteran;75;87;66;84;77;81;74;82;94;0;0;1;0;1;1;1
D023;Kedokteran;71;88;62;85;80;86;77;87;86;0;0;1;0;0;0;0
D024;Kedokteran;74;86;67;86;76;88;72;86;89;0;1;1;0;1;1;1
D025;Kedokteran;70;85;69;80;76;88;72;87;93;0;0;1;0;0;1;0
D026;Kedokteran;79;91;63;88;83;87;80;86;95;0;0;1;0;1;1;1
D027;Kedokteran;75;92;60;82;81;90;73;90;87;1;0;1;0;1;1;1
D028;Kedokteran;78;91;63;83;77;89;70;85;93;1;1;1;0;0;1;1
D029;Kedokteran;70;89;66;89;85;88;78;86;95;0;1;1;0;1;1;1
D030;Kedokteran;80;85;70;80;75;81;77;84;90;0;0;1;0;1;0;1
D031;Kedokteran;80;91;63;90;82;85;77;86;88;0;0;0;1;0;1;0
D032;Kedokteran;79;91;65;89;80;83;79;80;91;1;0;1;1;1;0;1
D033;Kedokteran;72;93;68;82;81;83;75;80;92;1;0;1;0;1;0;0
D034;Kedokteran;76;87;60;81;83;84;76;88;90;0;1;0;0;1;1;1
D035;Kedokteran;73;93;64;81;79;82;75;84;89;0;0;1;0;1;1;1
D036;Kedokteran;78;85;70;80;75;80;78;84;90;1;0;1;1;1;1;1
D037;Kedokteran;72;85;66;87;84;87;72;82;89;0;0;1;0;1;0;0
D038;Kedokteran;74;88;60;82;81;84;72;84;92;0;0;0;0;1;0;1
D039;Kedokteran;72;93;63;82;79;82;72;82;85;1;0;1;0;1;1;0
D040;Kedokteran;76;90;65;85;77;89;79;88;95;0;0;1;0;1;1;0
D041;Kedokteran;74;95;61;87;83;86;72;88;91;0;0;1;0;1;1;1
D042;Kedokteran;78;87;69;88;75;86;78;85;94;0;0;1;0;1;0;1
D043;Kedokteran;76;85;64;88;75;80;73;80;94;0;0;1;0;1;0;1
D044;Kedokteran;71;88;70;83;75;88;76;86;95;1;0;1;0;1;1;1
D045;Kedokteran;73;93;69;84;77;81;78;86;86;0;0;1;0;1;1;1
D046;Kedokteran;78;87;60;81;80;84;80;89;93;1;1;0;0;1;1;1
D047;Kedokteran;71;93;65;90;84;84;76;89;85;0;1;1;1;1;1;1
D048;Kedokteran;79;91;65;88;85;87;78;83;95;0;1;1;0;0;0;1
D049;Kedokteran;78;88;63;87;77;87;72;87;94;0;0;0;1;1;1;1
D050;Kedokteran;79;87;67;82;82;86;73;85;90;0;1;1;0;1;1;1
D051;Kedokteran;74;94;63;90;84;86;77;83;93;0;0;1;0;1;1;1
D052;Kedokteran;71;89;67;88;76;90;75;83;85;0;0;1;1;1;0;1
D053;Kedokteran;73;89;67;82;83;85;74;81;88;0;0;0;0;0;1;1
D054;Kedokteran;76;87;64;88;77;85;73;81;88;0;0;1;1;0;1;0
D055;Kedokteran;77;93;63;81;79;90;77;83;93;0;0;1;0;1;1;1
D056;Kedokteran;72;88;61;89;84;88;70;84;95;0;0;0;1;1;0;1
D057;Kedokteran;70;95;70;88;82;85;78;87;89;0;0;1;0;0;0;1
D058;Kedokteran;73;89;62;87;76;81;70;85;89;0;0;0;0;0;1;1
D059;Kedokteran;71;88;62;88;80;81;77;83;90;0;0;0;0;1;1;1
D060;Kedokteran;77;89;63;84;79;84;73;90;85;0;0;1;1;1;1;0
D061;Kedokteran;73;91;63;90;84;83;78;86;85;0;0;1;1;1;1;1
D062;Kedokteran;71;93;69;90;83;90;80;87;93;0;1;1;1;0;1;1
D063;Kedokteran;75;91;70;81;79;81;74;81;87;1;1;1;1;1;0;1
D064;Kedokteran;75;89;70;87;76;82;72;86;88;0;0;1;0;1;1;1
D065;Kedokteran;79;94;64;85;79;86;78;81;85;0;0;1;0;1;0;1
D066;Kedokteran;73;94;63;87;78;87;80;81;93;0;0;0;0;1;1;1
D067;Kedokteran;75;91;70;90;85;85;78;87;92;0;1;1;0;1;1;1
D068;Kedokteran;71;94;69;84;81;90;73;81;86;0;0;1;0;0;1;1
D069;Kedokteran;79;89;67;89;80;84;80;90;92;0;0;0;0;1;1;1
D070;Kedokteran;71;87;65;81;76;80;73;88;91;0;0;0;0;1;1;1
D071;Kedokteran;79;91;65;85;85;87;77;80;95;1;0;1;0;1;1;0
D072;Kedokteran;73;95;67;84;85;82;71;88;90;0;0;0;0;1;1;1
D073;Kedokteran;77;95;66;84;79;85;78;80;85;0;1;1;0;1;1;1
D074;Kedokteran;76;86;69;80;81;82;75;89;91;0;0;0;0;1;1;1
D075;Kedokteran;78;93;70;81;85;86;78;89;94;0;0;1;0;1;0;1
D076;Kedokteran;77;94;69;87;81;86;77;81;91;0;1;1;0;1;1;1
D077;Kedokteran;74;94;67;82;79;88;76;85;93;0;1;1;0;1;0;1
D078;Kedokteran;71;85;61;89;83;84;70;85;85;0;0;1;0;1;1;1
D079;Kedokteran;74;90;68;82;78;87;72;80;86;1;0;1;0;0;1;1
D080;Kedokteran;77;91;60;87;85;89;80;86;95;0;0;1;0;0;1;1
D081;Kedokteran;79;92;67;87;77;89;71;87;93;1;1;1;0;1;0;1
D082;Kedokteran;78;94;70;81;78;87;74;81;93;0;0;0;0;1;1;1
D083;Kedokteran;78;93;63;87;79;80;74;87;90;0;1;1;0;0;1;1
D084;Kedokteran;70;86;63;90;80;84;74;88;90;0;0;1;0;1;1;1
D085;Kedokteran;78;95;64;80;77;82;73;85;88;1;0;1;1;0;1;1
D086;Kedokteran;76;94;67;85;76;80;74;84;88;0;0;1;1;0;1;1
D087;Kedokteran;78;86;64;87;78;83;72;88;89;0;0;0;0;1;1;1
D088;Kedokteran;77;89;67;82;79;87;70;90;87;0;0;0;0;1;1;0
D089;Kedokteran;70;89;69;87;78;82;74;88;85;0;0;1;0;0;0;1
D090;Kedokteran;77;90;60;80;85;89;78;80;85;0;0;1;0;1;1;1
D091;Kedokteran;77;87;69;90;77;81;78;90;91;0;1;1;1;1;1;1
D092;Kedokteran;80;92;68;90;82;90;73;82;85;0;0;1;0;1;1;0
D093;Kedokteran;72;85;65;88;84;88;72;88;85;0;0;0;0;1;1;1
